tempo,centroid,rolloff,flatness,zcr,rms,hpss_ratio,contrast_0_mean,contrast_0_std,contrast_1_mean,contrast_1_std,contrast_2_mean,contrast_2_std,contrast_3_mean,contrast_3_std,contrast_4_mean,contrast_4_std,contrast_5_mean,contrast_5_std,contrast_6_mean,contrast_6_std,mfcc_0_mean,mfcc_0_std,mfcc_1_mean,mfcc_1_std,mfcc_2_mean,mfcc_2_std,mfcc_3_mean,mfcc_3_std,mfcc_4_mean,mfcc_4_std,mfcc_5_mean,mfcc_5_std,mfcc_6_mean,mfcc_6_std,mfcc_7_mean,mfcc_7_std,mfcc_8_mean,mfcc_8_std,mfcc_9_mean,mfcc_9_std,mfcc_10_mean,mfcc_10_std,mfcc_11_mean,mfcc_11_std,mfcc_12_mean,mfcc_12_std,chroma_0,chroma_1,chroma_2,chroma_3,chroma_4,chroma_5,chroma_6,chroma_7,chroma_8,chroma_9,chroma_10,chroma_11,label
-0.2352168227865352,-0.8241118419384901,-0.6261021759849889,-0.7041726314281002,-1.6552166108242403,-0.47335920727153635,-0.06080916268302758,1.975520132198048,-0.5842439625977712,1.7691720728995257,2.37305253760726,-1.7280761689597313,-0.09434067722583266,-1.4797557577746132,0.24468037227637748,-0.9116229380083974,0.14171935620770315,-0.028122709577534752,-0.3089455843169015,-0.20638104950580463,-0.18539646717120484,-1.2953492575111527,1.0672832090303597,-0.09910583363588138,1.734681932308107,2.666695649126344,4.356884404748837,1.0478092750346069,1.0074808261546158,4.148637902919097,1.5627967184814313,2.8918907422041698,-0.05025438579166569,2.277974238795062,-0.43539917899935376,1.8588672788969036,-1.0876801641215366,1.3496101615011962,-1.1215338320597221,1.723866381179302,-1.292106286455303,1.0586049656138308,-1.0616344124107124,0.9146858692104811,-0.8158461112319131,0.44805246080801525,-0.8418226003850177,-1.3062387553092667,-0.5028727137935216,0.045343446942811,-0.2702899760398652,-0.6531225896415855,-0.395826638026058,1.0290746834656321,2.43815199765104,1.9807687973053585,1.0680736431225142,-0.05175799031718273,-0.8527180766369388,2
-0.2352168227865352,-0.7902763240938179,-0.5474259845721032,-0.5131239538480418,-1.3242968761066691,-0.39622822025210114,-0.06675507980106099,1.7778374085852222,-0.580710043331173,-0.24619410485230173,-0.3511483130918194,-1.645374879696979,-1.319485760138011,-1.0882410407676164,-0.3647568380062405,-0.680147485239303,-0.3981317548698756,-0.7147436877979856,-0.9677368134352565,-0.7421668845566372,-0.629852568760881,-0.40645069315241794,-0.13961020721935288,1.4986753619793125,0.59955700405339,1.906119750832445,1.1940638975919662,-1.0445158581092757,0.6416539265827808,0.8807748049271874,0.16039142152340075,0.254567503230511,-0.8700559768285405,0.600061158499736,-1.3282357075763858,0.7489378143296626,-1.327041182061247,0.28510519827952435,-1.6178248564758326,1.1850470029326194,-1.413281832023754,0.7765140622987169,-1.1100102346980267,0.842364072349225,-1.586264914940544,0.3880918322348372,-1.527202036120762,-0.6606279978564094,-0.4160040688510035,0.23634717220967238,-0.10091355903669921,-0.3717599338937302,0.009037741276947401,0.8641102432056291,2.729872660394423,2.2057177136890074,1.4758569883467445,0.7106819112235794,0.2917660821946394,2
0.87418430897161,-0.6006387704360207,-0.10974565286918683,-0.2934822771081057,-1.2705764824487413,1.3142760439396204,-0.05181301138164905,0.12327932875284332,1.9597750876704847,-1.7565155630905354,-0.28439743245963284,-1.346689563267056,2.0014438749753958,-0.8948195879230895,1.979713685900619,-0.1436284661808843,1.2783128163666992,-0.8350289685613981,0.693865671847887,-0.7841846154614136,0.4579305371648488,-0.4252586566872327,1.544113226249486,-0.050632194755177024,0.3554083693627456,1.4609934736780414,0.7278942134298122,0.5042830114589082,0.7698357386511584,1.0987694218649187,1.6256286973171592,0.7165300613983798,0.9450524331167914,0.9043952626290988,1.069333211565042,1.3350475750962683,0.4760592363371982,1.8683959639645886,-0.001726544800455113,1.251010688404715,-0.4263546219263609,1.5123937178936662,0.1854978824979857,1.0238530057937654,-0.7156773962928884,0.9507647344751047,0.26371771154872303,0.350181507389251,-0.022101440359713728,-0.7596799424445996,-0.6414304310232125,-0.195697497488544,-0.3711684319064163,0.03859483850772627,0.9214331361714979,1.9636615776351445,2.938615731926532,2.200709414159177,0.9223675452917092,2
0.87418430897161,-0.1531394247242942,0.5968408780401921,-0.4273117800817844,-1.4385593007124233,1.485572390740636,-0.04534823799915832,-0.08404354613977993,1.186796771654041,-1.386970102705165,0.09313845410039905,-1.2284717792369348,2.06444326959294,0.35386578485860964,1.498938705467929,0.22155086383872563,1.623812995027849,-0.5561294932080222,0.38390358612478126,-0.5061174560978708,-0.3086105589774329,0.053064478462961785,-0.2885491488687015,-0.12115226132459925,-0.9295144078057292,1.394715955819134,0.24565464597436315,-0.026760549525506064,-1.2424690296663417,0.7193120241777944,-1.2328683018728812,1.4757210776246423,-0.7311422771725268,1.7247066210224122,-0.5850954133317362,0.9849073523139771,-1.4605292086692787,1.6808052665799698,-1.6194604078900017,1.5066100524277566,-1.2385125744347047,1.3666559789434531,-0.7987442514366283,1.3650332462117007,-1.746507121629775,1.6710589700449945,-1.2956258300705734,0.548361478169039,0.26105879700673246,-0.468961462441282,-0.5272104457409964,0.009854503927098704,-0.09644697939153508,0.13865917456110274,1.136698827373622,2.239053120497288,3.0782642429849085,2.445143585655397,1.2592040653100272,2
-1.1419389016273276,-1.9055884717258824,-2.2336541717597513,-0.7153521949986718,-1.0096049022617124,-1.1893208005845661,-0.05181301138164905,1.2935264881418191,-0.5993950553015384,0.7997675273783805,-0.27745789273910026,2.4746886280788756,1.2583866585002081,0.7726587483779774,2.7042861099195123,0.167601273810645,1.403006407554655,0.4925410427119201,0.6120673392404277,0.5079838326675152,0.5981513903315606,-0.9851450129148167,0.03918378744332402,2.275482708301826,1.0918520545521726,-0.4082382397801042,2.7132996673868828,1.7523593484389972,-0.4555472496748672,0.41072380835646893,1.6762344612930538,-1.0288741155006629,-0.37823521761536594,-1.0721616028035086,-0.5103006680835402,-1.398437383222014,-0.3152995248835429,-0.905703133167148,-0.6296194667891064,-0.1698955190229218,1.243504824985191,1.3512121519512355,-0.24475056342151605,0.7658459666118844,-0.12361502319878842,1.0926719941618017,1.2105904181443787,-1.5674111656860654,-0.8068990386109407,-2.1472097616395653,-0.7012282630473535,-0.7999724541372293,-2.2991436621882655,-2.4447276042991004,-1.5154751224514853,0.9119660657202685,-1.1377759414589057,-1.8172364400331513,-0.8393129879064374,2
-1.1419389016273276,-0.1573242049595196,0.012832453028812123,-0.3064419156233875,-0.6975941131763145,0.6224341292960804,-0.051345262274414834,1.7056017289962804,-0.6201890472534751,-0.42832208008348505,-1.291638099649507,1.4240790781954027,1.004024976623348,-0.1670000773888645,1.239610291695462,-1.1769695248543997,-1.2142071453772436,-1.010568861237728,-1.1166824823381454,-0.39458703026936776,-0.5557565588711005,-0.0715497299689944,-0.5740653347056152,-0.2861195403394414,-0.16010991770371916,1.2105064581627196,-0.5654269088476281,2.174829035938122,0.20920212831798649,1.0371438634029742,0.196519199135172,0.8100339952997454,-0.5110449656363485,0.10771964485655226,-0.5085684277223044,0.3478146156592352,-0.6816375695668624,0.899015181742117,-0.5526333555317965,0.890412593432358,-0.39835271511647075,1.5664446166335857,-0.2623797580124942,0.7674507122523875,0.6971724285103701,1.2983460150202104,1.1129158233729564,-0.25152096974413674,-0.10519099386230225,-1.3357854558778168,-0.9010589387058704,-0.5308856702111647,-1.482845658034704,-1.3540368386675286,-0.3427941480617128,1.7368711843410842,1.4776618018048695,0.4943566034994569,0.33563564201577895,2
-0.9896095923820744,-2.2941019226244195,-2.639935151346012,-0.6643713563299911,-1.3495351759253431,-0.9725221945484115,-0.05181301138164905,1.9786031904368648,1.9450435940731245,-0.3218124405700683,0.5176877576570412,0.7421928362657647,2.3630066236645098,-0.6266698352918606,1.199548650122499,-0.02615106958299828,2.173513509980051,0.07129025154914788,2.200115052542789,0.07993602433409246,0.6054249986077467,-1.1103644645380253,1.5212811690134935,2.7460296609091763,0.4099869955879462,0.7418865180669568,0.5513628011192133,0.014274699054307852,0.5916441526481647,0.4826039622276648,1.2053228534911704,-1.1042241192281508,0.5734185871108068,-0.8590121809584416,0.6539060207822589,-2.243356124872816,1.6321785010982963,-1.8519827816876036,1.7890840046725573,-0.9006111017021198,1.383951559438829,-0.580609255240428,0.9190143138477542,-0.7992397425698866,0.7981418222167458,-0.19148371990149765,1.2639063098151055,-1.2561624244070866,-0.8070664794233781,-0.5638403755067953,1.0487852016990296,1.2090301728043222,-0.5561312919887331,-1.0878500438538585,-0.8940493603701277,-1.3646917571474886,-1.441971912406493,-0.6029763525794644,-0.5493254237826721,2
1.238206555329752,0.37032352631098436,0.6261134696870324,0.005203978327541453,-0.47324487957395905,0.9118584665124555,-0.05181301138164905,-0.8605307389477878,-0.7065458267222543,-0.9796009240508227,-0.9058839902612722,-0.4403305411751638,-0.3533159434681797,-0.9221713525765131,-1.154893963365778,-1.041167536113505,-1.2124357396629244,-1.2555438796774099,-1.120648079368301,-0.24124347250367079,0.4189270700486635,0.6358816206301743,-0.45197147880586835,-0.37924059680997235,-0.8914169043577427,-0.0550007550754688,-0.3803842312910662,0.212467044783808,-0.7735011405211207,0.27072638469856164,0.5643274723232304,0.5362872007991022,0.00192358556179103,-0.07046262284493127,-0.04260272454570631,0.07116847029385671,-0.20370035459773966,0.0932044546875133,0.23532213057378604,0.016390140773491976,0.22674029128674594,0.4362061856455262,-0.6064705965741195,0.22708065537234076,0.31283283639822057,0.25244906098771996,0.4837307865003359,0.10567236623336956,0.15000311332728195,0.4759955579472194,0.29086439810368375,0.11956825245790811,0.11496413192992755,0.6602696702302412,1.4727635158836234,1.8422501359308712,1.2463213802654778,0.9849963184605458,0.3998973935808791,2
1.238206555329752,1.2045888085653829,1.1829760635213886,1.3752959988383968,1.7156391950516272,-0.28872836232742755,-0.027362996333748144,-0.23144876219681912,-0.3719035368240286,-0.7943688120218085,0.42350358866533216,-0.6393232797280222,0.3520433871500615,-0.6860607554594106,-0.6926206639699755,-1.0231288597294923,-0.9711974250725921,-1.2578662993511671,-1.3717844113463862,-0.5195830183761343,-0.6106670444838989,0.8011078696132011,-0.733211016288886,-0.7704363043031499,-1.175157078128864,-0.4352088507901292,-1.0746299027496926,-0.7732288084540861,-0.9897566272885874,-0.6765879210380318,-0.9449591200198539,-0.6354224203441547,-0.6448784576631886,-0.11112134136106482,-0.7989933710645812,-0.23394795917788458,-0.5119146542699489,0.0018245916821925299,-1.2476480660461944,-0.2579888465114982,-1.3693561607650533,0.15851801624639178,-1.3163129264218303,-0.7261610849403972,-1.194185834522221,-0.9257576319284649,0.028733484948684513,-0.16969186757771057,0.2598131578593344,0.6147248615223355,0.2707698818002631,-0.07586556725673413,-0.15760908496441164,0.2315366085377402,0.882408211982318,1.0482110668278193,0.30174813722510435,-0.15168866789487861,-0.3565777040182703,2
-0.9896095923820744,-1.234441185428747,-1.0013673176376754,-0.6423158491585714,-1.3188290173511088,-0.08108984992964006,-0.05181301138164905,1.6346103720322822,0.3317726138962465,0.10768385329460141,1.0565243611097803,0.4864200191386806,0.7941348259432408,0.05944416843256027,1.5892642238658494,0.4805336775073746,1.066649288668442,0.40783296519554685,0.9205096213044957,0.04685174802395791,0.16942971121944153,-0.2631650516398079,-0.08114242805365841,1.3434928105954584,-0.7351289639361253,0.5441181402713444,0.8954116404640252,-0.2576328269976417,-1.0304494163268538,0.13526104081160184,0.27570915202293783,-0.7548958436451062,1.034537577490736,-0.5904322635296333,0.8364849197960524,-0.9948449345020859,0.689976536938124,-1.4967136502593248,0.6329129700203583,-0.6138463350533231,0.14869085351244107,-0.4935556172987457,1.104876028320034,0.16209689602721086,0.3891886342556889,-1.08561729801534e-05,0.5290786843362959,-0.09537645358391005,-0.6186581611118526,-0.09739677533773335,-0.4471374981798485,0.7114472011608388,0.6077630315826275,-0.7834190851796986,-0.8133150634825764,-0.36210863608829275,0.3557655238999279,-0.7661391822447662,-0.6399452275047671,2
