filename,genre,tempo,spectral_centroid,spectral_flatness,zero_crossing_rate,perc_har_ratio,mfcc_0_mean,mfcc_0_std,mfcc_1_mean,mfcc_1_std,mfcc_2_mean,mfcc_2_std,mfcc_3_mean,mfcc_3_std,mfcc_4_mean,mfcc_4_std,mfcc_5_mean,mfcc_5_std,mfcc_6_mean,mfcc_6_std,mfcc_7_mean,mfcc_7_std,mfcc_8_mean,mfcc_8_std,mfcc_9_mean,mfcc_9_std,mfcc_10_mean,mfcc_10_std,mfcc_11_mean,mfcc_11_std,mfcc_12_mean,mfcc_12_std
Aix Cee - Feel Like [NCS Release].mp3,house,123.046875,1953.925604432055,0.0145682385,0.06265721749226007,0.9031522870063782,-112.04554748535156,96.20858764648438,104.20244598388672,49.8611946105957,1.6833699941635132,29.952455520629883,29.775409698486328,15.890145301818848,15.749897003173828,11.999150276184082,11.425531387329102,14.615127563476562,0.9779364466667175,8.56506061553955,-7.522401332855225,17.491918563842773,1.5526676177978516,8.397439956665039,-0.6015111207962036,10.841816902160645,-6.842335224151611,10.3139009475708,1.6718885898590088,6.9249653816223145,-4.422227382659912,7.67120361328125
"Albi, Sinéad Harnett - If You Let Me - Albi - SoundLoadMate.com.mp3",house,135.99917763157896,2529.3133126796292,0.022711936,0.09050965678212074,11.84228801727295,-12.247404098510742,58.533512115478516,82.03768157958984,41.55912399291992,9.398873329162598,23.281291961669922,32.27753829956055,16.03596305847168,5.658322334289551,10.737149238586426,18.474685668945312,10.589941024780273,12.776276588439941,12.111771583557129,9.294475555419922,11.165531158447266,12.008177757263184,11.150053024291992,1.4543814659118652,9.137208938598633,-0.10063450038433075,7.999754428863525,10.050039291381836,8.89016342163086,-3.0351712703704834,7.797336578369141
Billy Joel - UPTOWN GIRL (Robert Firth Remix).mp3,house,123.046875,3075.8530799824325,0.036216542,0.14522776884191177,25.706205368041992,-69.30279541015625,88.03154754638672,51.204383850097656,55.309268951416016,8.792452812194824,26.2907657623291,23.933618545532227,23.28269386291504,8.748150825500488,21.532020568847656,16.802894592285156,14.725257873535156,-2.436526298522949,12.600076675415039,11.34891128540039,11.052610397338867,-2.105776786804199,12.97176742553711,15.232941627502441,11.525605201721191,-0.9830929040908813,8.953497886657715,10.782979011535645,9.354809761047363,1.2874903678894043,8.585824012756348
Bye Bye Bye.mp3,house,166.70866935483872,2000.1712200944964,0.014881232,0.0734610070385062,0.0,-80.72987365722656,54.23741912841797,112.2110595703125,32.951133728027344,10.919164657592773,25.891515731811523,10.899223327636719,18.307682037353516,-6.47505521774292,12.284356117248535,3.5125234127044678,14.28455638885498,-1.9344505071640015,10.950759887695312,-0.25564414262771606,12.610382080078125,-0.6486988067626953,10.469891548156738,-0.09124774485826492,10.90783405303955,-2.8543360233306885,9.780196189880371,-3.3037264347076416,9.846878051757812,0.9149697422981262,8.098990440368652
chasing shadows - STYRO - SoundLoadMate.com.mp3,house,129.19921875,3262.164080573406,0.058271885,0.1530134360487616,6.057445049285889,-9.20649528503418,54.73802947998047,46.67014694213867,38.713706970214844,5.2758002281188965,27.651470184326172,19.06983757019043,18.137622833251953,-8.553088188171387,15.245683670043945,10.751214981079102,13.654783248901367,-0.43067246675491333,10.696466445922852,0.16314762830734253,11.015146255493164,4.394406318664551,9.117514610290527,0.04872797429561615,9.429739952087402,-5.518287658691406,9.557124137878418,-0.7652794122695923,8.351522445678711,-5.404725074768066,8.0364351272583
Disco Lines & Tinashe - No Broke Boys (Official Audio).mp3,house,129.19921875,2120.2780603825254,0.022092247,0.08654898534249227,0.0,-93.0389175415039,75.13451385498047,96.37647247314453,35.807987213134766,-9.419511795043945,32.15058135986328,5.358620643615723,25.680618286132812,-18.7027645111084,23.23194694519043,-2.447138547897339,20.570051193237305,-11.682329177856445,17.418315887451172,-7.088836193084717,13.301044464111328,-7.162778854370117,10.648088455200195,-2.8482959270477295,10.90125560760498,-11.878833770751953,12.010128021240234,-4.833037853240967,9.199393272399902,-7.408139705657959,8.603635787963867
Dom Dolla _ Go Freek - Define - Dom Dolla _ Go Freek - SoundLoadMate.com.mp3,house,161.4990234375,2999.073577327016,0.032501988,0.09691778129837461,0.0,-25.714946746826172,53.754093170166016,63.766944885253906,32.140525817871094,29.341896057128906,27.462839126586914,22.974590301513672,15.735675811767578,5.551527976989746,13.838098526000977,10.616609573364258,14.848374366760254,-2.6338870525360107,12.653060913085938,7.379340171813965,12.27912712097168,0.7995966672897339,11.967072486877441,4.873754978179932,11.02601146697998,-4.734080791473389,9.331862449645996,1.7089229822158813,8.153759002685547,-2.1367595195770264,9.62436580657959
Don't Worry.mp3,house,123.046875,2764.0771072152756,0.031827766,0.10264299233262383,-15.023175239562988,-5.019282341003418,59.57289505004883,77.26187133789062,22.920076370239258,6.2942376136779785,22.293895721435547,18.92452049255371,9.722124099731445,3.952800750732422,10.08849811553955,9.069650650024414,8.751413345336914,0.799252986907959,9.931648254394531,4.014809608459473,8.164743423461914,-1.2754831314086914,9.43293285369873,6.561948299407959,8.169448852539062,3.2704193592071533,6.0471320152282715,3.6120855808258057,6.596624851226807,-0.7487744688987732,6.801248073577881
Falling - nate band - SoundLoadMate.com.mp3,house,184.5703125,2411.7035248211914,0.020209739,0.08261174535603716,0.04971635714173317,-72.00118255615234,79.45857238769531,83.3432388305664,42.93368148803711,21.869304656982422,32.99306106567383,23.138504028320312,18.32866859436035,22.66522979736328,13.825860977172852,17.016822814941406,17.218107223510742,14.8134126663208,14.077981948852539,6.37848424911499,13.119306564331055,4.060625076293945,11.598369598388672,7.621396064758301,9.508304595947266,-7.629497528076172,10.063390731811523,2.2222578525543213,8.412939071655273,-4.397094249725342,8.86661434173584
"Fame Sounds, P for Parker, Defx - I Like It [NCS Release].mp3",house,129.19921875,2438.7490623952276,0.02697441,0.11527330144640092,0.0,-47.10244369506836,64.5766372680664,86.76351165771484,35.43830490112305,-13.719290733337402,23.64306640625,5.96771764755249,18.198110580444336,-0.017017092555761337,12.570089340209961,8.110404968261719,11.170519828796387,-5.152651309967041,12.748361587524414,-3.246720314025879,11.779494285583496,1.5094395875930786,11.055068969726562,-5.671071529388428,10.819849014282227,-8.400492668151855,10.472668647766113,2.6127049922943115,9.108989715576172,-6.6161980628967285,8.43829345703125
